d_Fecha;c_Tipo;c_CodArt;c_Descri;n_Cantidad;n_Costo;c_Deposito
10/05/2026;S;P-004;PRODUCTO POR AGOTARSE;10;105,00;PRINCIPAL
11/05/2026;S;P-001;PRODUCTO RENTABLE;6;95,00;PRINCIPAL
11/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
11/05/2026;S;P-004;PRODUCTO POR AGOTARSE;9;105,00;PRINCIPAL
12/05/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
12/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
12/05/2026;S;P-004;PRODUCTO POR AGOTARSE;20;105,00;PRINCIPAL
13/05/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
13/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
13/05/2026;S;P-004;PRODUCTO POR AGOTARSE;21;105,00;PRINCIPAL
14/05/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
14/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
14/05/2026;S;P-004;PRODUCTO POR AGOTARSE;22;105,00;PRINCIPAL
15/05/2026;S;P-001;PRODUCTO RENTABLE;10;95,00;PRINCIPAL
15/05/2026;S;P-002;PRODUCTO SOBREABASTECIDO;2;170,00;PRINCIPAL
15/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
15/05/2026;S;P-004;PRODUCTO POR AGOTARSE;14;105,00;PRINCIPAL
16/05/2026;S;P-001;PRODUCTO RENTABLE;5;95,00;PRINCIPAL
16/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;5;100,00;PRINCIPAL
16/05/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
17/05/2026;S;P-001;PRODUCTO RENTABLE;4;95,00;PRINCIPAL
17/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;4;100,00;PRINCIPAL
17/05/2026;S;P-004;PRODUCTO POR AGOTARSE;10;105,00;PRINCIPAL
18/05/2026;S;P-001;PRODUCTO RENTABLE;6;95,00;PRINCIPAL
18/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
18/05/2026;S;P-004;PRODUCTO POR AGOTARSE;9;105,00;PRINCIPAL
19/05/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
19/05/2026;S;P-002;PRODUCTO SOBREABASTECIDO;1;170,00;PRINCIPAL
19/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
19/05/2026;S;P-004;PRODUCTO POR AGOTARSE;10;105,00;PRINCIPAL
20/05/2026;S;P-001;PRODUCTO RENTABLE;14;95,00;PRINCIPAL
20/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
20/05/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
21/05/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
21/05/2026;E;P-001;PRODUCTO RENTABLE;50;95,00;PRINCIPAL
21/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
21/05/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
22/05/2026;S;P-001;PRODUCTO RENTABLE;10;95,00;PRINCIPAL
22/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
22/05/2026;S;P-004;PRODUCTO POR AGOTARSE;14;105,00;PRINCIPAL
23/05/2026;S;P-001;PRODUCTO RENTABLE;5;95,00;PRINCIPAL
23/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;5;100,00;PRINCIPAL
23/05/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
24/05/2026;S;P-001;PRODUCTO RENTABLE;4;95,00;PRINCIPAL
24/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;4;100,00;PRINCIPAL
24/05/2026;S;P-004;PRODUCTO POR AGOTARSE;10;105,00;PRINCIPAL
25/05/2026;S;P-001;PRODUCTO RENTABLE;6;95,00;PRINCIPAL
25/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;10;100,00;PRINCIPAL
25/05/2026;S;P-004;PRODUCTO POR AGOTARSE;10;105,00;PRINCIPAL
26/05/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
26/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
26/05/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
27/05/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
27/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
27/05/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
28/05/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
28/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
28/05/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
29/05/2026;S;P-001;PRODUCTO RENTABLE;10;95,00;PRINCIPAL
29/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
29/05/2026;S;P-004;PRODUCTO POR AGOTARSE;15;105,00;PRINCIPAL
30/05/2026;S;P-001;PRODUCTO RENTABLE;5;95,00;PRINCIPAL
30/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;5;100,00;PRINCIPAL
30/05/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
31/05/2026;S;P-001;PRODUCTO RENTABLE;4;95,00;PRINCIPAL
31/05/2026;S;P-003;PRODUCTO CON MARGEN BAJO;4;100,00;PRINCIPAL
31/05/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
01/06/2026;S;P-001;PRODUCTO RENTABLE;6;95,00;PRINCIPAL
01/06/2026;S;P-002;PRODUCTO SOBREABASTECIDO;2;170,00;PRINCIPAL
01/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
01/06/2026;S;P-004;PRODUCTO POR AGOTARSE;10;105,00;PRINCIPAL
02/06/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
02/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
02/06/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
03/06/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
03/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
03/06/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
04/06/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
04/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
04/06/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
04/06/2026;E;P-004;PRODUCTO POR AGOTARSE;50;105,00;PRINCIPAL
05/06/2026;S;P-001;PRODUCTO RENTABLE;17;95,00;PRINCIPAL
05/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
05/06/2026;S;P-004;PRODUCTO POR AGOTARSE;15;105,00;PRINCIPAL
06/06/2026;S;P-001;PRODUCTO RENTABLE;5;95,00;PRINCIPAL
06/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;5;100,00;PRINCIPAL
06/06/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
07/06/2026;S;P-001;PRODUCTO RENTABLE;4;95,00;PRINCIPAL
07/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;4;100,00;PRINCIPAL
07/06/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
08/06/2026;S;P-001;PRODUCTO RENTABLE;6;95,00;PRINCIPAL
08/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
08/06/2026;S;P-004;PRODUCTO POR AGOTARSE;10;105,00;PRINCIPAL
09/06/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
09/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
09/06/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
10/06/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
10/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
10/06/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
11/06/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
11/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
11/06/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
12/06/2026;S;P-001;PRODUCTO RENTABLE;10;95,00;PRINCIPAL
12/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
12/06/2026;S;P-004;PRODUCTO POR AGOTARSE;25;105,00;PRINCIPAL
13/06/2026;S;P-001;PRODUCTO RENTABLE;5;95,00;PRINCIPAL
13/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;5;100,00;PRINCIPAL
13/06/2026;S;P-004;PRODUCTO POR AGOTARSE;23;105,00;PRINCIPAL
14/06/2026;S;P-001;PRODUCTO RENTABLE;4;95,00;PRINCIPAL
14/06/2026;S;P-002;PRODUCTO SOBREABASTECIDO;1;170,00;PRINCIPAL
14/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;4;100,00;PRINCIPAL
14/06/2026;S;P-004;PRODUCTO POR AGOTARSE;21;105,00;PRINCIPAL
15/06/2026;S;P-001;PRODUCTO RENTABLE;6;95,00;PRINCIPAL
15/06/2026;S;P-002;PRODUCTO SOBREABASTECIDO;2;170,00;PRINCIPAL
15/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
15/06/2026;S;P-004;PRODUCTO POR AGOTARSE;10;105,00;PRINCIPAL
16/06/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
16/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
16/06/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
17/06/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
17/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
17/06/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
18/06/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
18/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
18/06/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
19/06/2026;S;P-001;PRODUCTO RENTABLE;10;95,00;PRINCIPAL
19/06/2026;E;P-001;PRODUCTO RENTABLE;50;95,00;PRINCIPAL
19/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
19/06/2026;S;P-004;PRODUCTO POR AGOTARSE;15;105,00;PRINCIPAL
20/06/2026;S;P-001;PRODUCTO RENTABLE;12;95,00;PRINCIPAL
20/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;5;100,00;PRINCIPAL
20/06/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
21/06/2026;S;P-001;PRODUCTO RENTABLE;4;95,00;PRINCIPAL
21/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;4;100,00;PRINCIPAL
21/06/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
22/06/2026;S;P-001;PRODUCTO RENTABLE;6;95,00;PRINCIPAL
22/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
22/06/2026;S;P-004;PRODUCTO POR AGOTARSE;10;105,00;PRINCIPAL
23/06/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
23/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
23/06/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
24/06/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
24/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
24/06/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
25/06/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
25/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
25/06/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
26/06/2026;S;P-001;PRODUCTO RENTABLE;10;95,00;PRINCIPAL
26/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
26/06/2026;S;P-004;PRODUCTO POR AGOTARSE;15;105,00;PRINCIPAL
27/06/2026;S;P-001;PRODUCTO RENTABLE;5;95,00;PRINCIPAL
27/06/2026;S;P-002;PRODUCTO SOBREABASTECIDO;1;170,00;PRINCIPAL
27/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;5;100,00;PRINCIPAL
27/06/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
28/06/2026;S;P-001;PRODUCTO RENTABLE;4;95,00;PRINCIPAL
28/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;4;100,00;PRINCIPAL
28/06/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
29/06/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
29/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
29/06/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
30/06/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
30/06/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
30/06/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
01/07/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
01/07/2026;S;P-002;PRODUCTO SOBREABASTECIDO;2;170,00;PRINCIPAL
01/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
01/07/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
02/07/2026;S;P-001;PRODUCTO RENTABLE;9;95,00;PRINCIPAL
02/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
02/07/2026;S;P-004;PRODUCTO POR AGOTARSE;14;105,00;PRINCIPAL
03/07/2026;S;P-001;PRODUCTO RENTABLE;11;95,00;PRINCIPAL
03/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
03/07/2026;E;P-003;PRODUCTO CON MARGEN BAJO;50;100,00;PRINCIPAL
03/07/2026;S;P-004;PRODUCTO POR AGOTARSE;16;105,00;PRINCIPAL
04/07/2026;S;P-001;PRODUCTO RENTABLE;6;95,00;PRINCIPAL
04/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;5;100,00;PRINCIPAL
04/07/2026;S;P-004;PRODUCTO POR AGOTARSE;14;105,00;PRINCIPAL
05/07/2026;S;P-001;PRODUCTO RENTABLE;12;95,00;PRINCIPAL
05/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;4;100,00;PRINCIPAL
05/07/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
06/07/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
06/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
06/07/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
07/07/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
07/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
07/07/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
08/07/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
08/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
08/07/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
09/07/2026;S;P-001;PRODUCTO RENTABLE;9;95,00;PRINCIPAL
09/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
09/07/2026;S;P-004;PRODUCTO POR AGOTARSE;14;105,00;PRINCIPAL
10/07/2026;S;P-001;PRODUCTO RENTABLE;11;95,00;PRINCIPAL
10/07/2026;S;P-002;PRODUCTO SOBREABASTECIDO;1;170,00;PRINCIPAL
10/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;11;100,00;PRINCIPAL
10/07/2026;S;P-004;PRODUCTO POR AGOTARSE;16;105,00;PRINCIPAL
11/07/2026;S;P-001;PRODUCTO RENTABLE;6;95,00;PRINCIPAL
11/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;5;100,00;PRINCIPAL
11/07/2026;S;P-004;PRODUCTO POR AGOTARSE;14;105,00;PRINCIPAL
12/07/2026;S;P-001;PRODUCTO RENTABLE;5;95,00;PRINCIPAL
12/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;4;100,00;PRINCIPAL
12/07/2026;S;P-004;PRODUCTO POR AGOTARSE;22;105,00;PRINCIPAL
13/07/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
13/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
13/07/2026;S;P-004;PRODUCTO POR AGOTARSE;21;105,00;PRINCIPAL
14/07/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
14/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
14/07/2026;S;P-004;PRODUCTO POR AGOTARSE;22;105,00;PRINCIPAL
15/07/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
15/07/2026;S;P-002;PRODUCTO SOBREABASTECIDO;2;170,00;PRINCIPAL
15/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
15/07/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
16/07/2026;S;P-001;PRODUCTO RENTABLE;9;95,00;PRINCIPAL
16/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
16/07/2026;S;P-004;PRODUCTO POR AGOTARSE;14;105,00;PRINCIPAL
17/07/2026;S;P-001;PRODUCTO RENTABLE;11;95,00;PRINCIPAL
17/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
17/07/2026;S;P-004;PRODUCTO POR AGOTARSE;16;105,00;PRINCIPAL
17/07/2026;E;P-004;PRODUCTO POR AGOTARSE;50;105,00;PRINCIPAL
18/07/2026;S;P-001;PRODUCTO RENTABLE;6;95,00;PRINCIPAL
18/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;5;100,00;PRINCIPAL
18/07/2026;S;P-004;PRODUCTO POR AGOTARSE;14;105,00;PRINCIPAL
19/07/2026;S;P-001;PRODUCTO RENTABLE;5;95,00;PRINCIPAL
19/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;4;100,00;PRINCIPAL
19/07/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
20/07/2026;S;P-001;PRODUCTO RENTABLE;14;95,00;PRINCIPAL
20/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
20/07/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
21/07/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
21/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
21/07/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
22/07/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
22/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
22/07/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
23/07/2026;S;P-001;PRODUCTO RENTABLE;9;95,00;PRINCIPAL
23/07/2026;S;P-002;PRODUCTO SOBREABASTECIDO;1;170,00;PRINCIPAL
23/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
23/07/2026;S;P-004;PRODUCTO POR AGOTARSE;14;105,00;PRINCIPAL
24/07/2026;S;P-001;PRODUCTO RENTABLE;11;95,00;PRINCIPAL
24/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
24/07/2026;S;P-004;PRODUCTO POR AGOTARSE;16;105,00;PRINCIPAL
25/07/2026;S;P-001;PRODUCTO RENTABLE;6;95,00;PRINCIPAL
25/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
25/07/2026;S;P-004;PRODUCTO POR AGOTARSE;14;105,00;PRINCIPAL
26/07/2026;S;P-001;PRODUCTO RENTABLE;5;95,00;PRINCIPAL
26/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;4;100,00;PRINCIPAL
26/07/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
27/07/2026;S;P-001;PRODUCTO RENTABLE;7;95,00;PRINCIPAL
27/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
27/07/2026;S;P-004;PRODUCTO POR AGOTARSE;11;105,00;PRINCIPAL
28/07/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
28/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;8;100,00;PRINCIPAL
28/07/2026;S;P-004;PRODUCTO POR AGOTARSE;12;105,00;PRINCIPAL
29/07/2026;S;P-001;PRODUCTO RENTABLE;8;95,00;PRINCIPAL
29/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
29/07/2026;S;P-004;PRODUCTO POR AGOTARSE;13;105,00;PRINCIPAL
30/07/2026;S;P-001;PRODUCTO RENTABLE;9;95,00;PRINCIPAL
30/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;7;100,00;PRINCIPAL
30/07/2026;S;P-004;PRODUCTO POR AGOTARSE;14;105,00;PRINCIPAL
31/07/2026;S;P-001;PRODUCTO RENTABLE;11;95,00;PRINCIPAL
31/07/2026;S;P-003;PRODUCTO CON MARGEN BAJO;9;100,00;PRINCIPAL
31/07/2026;S;P-004;PRODUCTO POR AGOTARSE;16;105,00;PRINCIPAL
